7.182768728510124934e-01 6.897812335282880269e+01 9.890704419059645147e+01 1.603479583202609433e+02 2.143637738350115001e+02
1.852117231271485309e+02 1.425818766471711285e+02 9.606795580940355705e+01 5.215704167973904504e+01 6.662261649879653858e-01
