2.134669196244478542e+02 1.833316284686071640e+02 8.710620265483871094e+01 5.870582965825105504e+01 7.045961654044184952e-01
6.580803755518146447e-01 4.205837153139290763e+01 8.983379734516134363e+01 1.257741703417491124e+02 2.183604038345950471e+02
