7.033915716378295047e-01 4.492365377048746922e+01 1.162298009592144581e+02 1.564445882103602230e+02 1.968012502693717920e+02
2.148532750950290620e+02 1.491196795628459881e+02 8.977686570745217409e+01 5.056041178963963745e+01 5.870830639612120150e-01
