2.068561918256893364e+02 1.502810368756952641e+02 8.295879988197178534e+01 3.455855489986461038e+01 7.037163203937052414e-01
8.038081743107095001e-01 6.089896312430484215e+01 1.000878667846948531e+02 1.600414451001354337e+02 2.228096170129402651e+02
