1.837620506000484397e+02 1.396473834054152121e+02 9.698382982614283776e+01 5.038809665227358181e+01 3.623076638131385252e+00
4.272949399951988525e+00 6.829761659458500844e+01 1.009961701738571804e+02 1.585369033477266498e+02 2.134919233618688850e+02
