4.380769410828621702e+00 3.935550659807045548e+01 9.121164337977559455e+01 1.227734544429339110e+02 2.166830632904023730e+02
2.116042305891716921e+02 1.826194934019294180e+02 8.871835662022436964e+01 5.828654555706630447e+01 4.366936709597503352e+00
