3.130149148489355616e-04 9.996869850851510808e-01
3.604645782554101018e-03 9.963953542174458500e-01
9.529176186300855056e-01 4.708238136991448053e-02
4.179933389292771195e-02 9.582006661070723297e-01
2.718736015425322061e-01 7.281263984574678494e-01
2.718736015425322061e-01 7.281263984574678494e-01
9.924575093328469322e-01 7.542490667152985419e-03
3.461313008993501666e-02 9.653868699100649486e-01
9.915914874665583412e-01 8.408512533441641484e-03
6.665126105082102258e-03 9.933348738949179246e-01
9.828499836543144186e-01 1.715001634568567856e-02
8.331994146399159806e-01 1.668005853600840749e-01
7.194741263018020194e-02 9.280525873698197703e-01
3.351126743471468661e-01 6.648873256528531339e-01
9.996781890273749305e-01 3.218109726249762832e-04
9.915914874665583412e-01 8.408512533441641484e-03
3.130149148489355616e-04 9.996869850851510808e-01
7.194741263018020194e-02 9.280525873698197703e-01
5.316340489961711713e-01 4.683659510038288842e-01
3.604645782554101018e-03 9.963953542174458500e-01
9.840068512202561068e-01 1.599314877974391744e-02
3.130149148489355616e-04 9.996869850851510808e-01
6.665126105082102258e-03 9.933348738949179246e-01
4.179933389292771195e-02 9.582006661070723297e-01
3.130149148489355616e-04 9.996869850851510808e-01
9.224737151175242955e-01 7.752628488247578775e-02
7.002134913595956522e-01 2.997865086404043478e-01
3.130149148489355616e-04 9.996869850851510808e-01
7.194741263018020194e-02 9.280525873698197703e-01
9.924575093328469322e-01 7.542490667152985419e-03
9.840068512202561068e-01 1.599314877974391744e-02
9.924575093328469322e-01 7.542490667152985419e-03
9.915914874665583412e-01 8.408512533441641484e-03
1.907243973832342121e-01 8.092756026167657879e-01
4.344966107860280258e-01 5.655033892139720297e-01
9.924575093328469322e-01 7.542490667152985419e-03
8.331994146399159806e-01 1.668005853600840749e-01
3.130149148489355616e-04 9.996869850851510808e-01
3.130149148489355616e-04 9.996869850851510808e-01
3.130149148489355616e-04 9.996869850851510808e-01
9.915914874665583412e-01 8.408512533441641484e-03
2.718736015425322061e-01 7.281263984574678494e-01
9.224737151175242955e-01 7.752628488247578775e-02
7.194741263018020194e-02 9.280525873698197703e-01
3.604645782554101018e-03 9.963953542174458500e-01
5.316340489961711713e-01 4.683659510038288842e-01
7.194741263018020194e-02 9.280525873698197703e-01
6.665126105082102258e-03 9.933348738949179246e-01
7.082427440984193634e-01 2.917572559015807476e-01
1.998989218588351560e-02 9.800101078141165711e-01
7.194741263018020194e-02 9.280525873698197703e-01
9.915914874665583412e-01 8.408512533441641484e-03
3.351126743471468661e-01 6.648873256528531339e-01
9.924575093328469322e-01 7.542490667152985419e-03
9.840068512202561068e-01 1.599314877974391744e-02
3.130149148489355616e-04 9.996869850851510808e-01
9.996781890273749305e-01 3.218109726249762832e-04
5.316340489961711713e-01 4.683659510038288842e-01
3.130149148489355616e-04 9.996869850851510808e-01
3.604645782554101018e-03 9.963953542174458500e-01
2.718736015425322061e-01 7.281263984574678494e-01
3.604645782554101018e-03 9.963953542174458500e-01
7.082427440984193634e-01 2.917572559015807476e-01
9.529176186300855056e-01 4.708238136991448053e-02
1.998989218588351560e-02 9.800101078141165711e-01
7.194741263018020194e-02 9.280525873698197703e-01
3.130149148489355616e-04 9.996869850851510808e-01
9.840068512202561068e-01 1.599314877974391744e-02
3.351126743471468661e-01 6.648873256528531339e-01
6.665126105082102258e-03 9.933348738949179246e-01
9.996781890273749305e-01 3.218109726249762832e-04
3.130149148489355616e-04 9.996869850851510808e-01
9.996781890273749305e-01 3.218109726249762832e-04
9.996781890273749305e-01 3.218109726249762832e-04
9.996781890273749305e-01 3.218109726249762832e-04
3.604645782554101018e-03 9.963953542174458500e-01
3.130149148489355616e-04 9.996869850851510808e-01
3.130149148489355616e-04 9.996869850851510808e-01
9.924575093328469322e-01 7.542490667152985419e-03
6.665126105082102258e-03 9.933348738949179246e-01
3.604645782554101018e-03 9.963953542174458500e-01
3.604645782554101018e-03 9.963953542174458500e-01
1.998989218588351560e-02 9.800101078141165711e-01
9.996781890273749305e-01 3.218109726249762832e-04
9.224737151175242955e-01 7.752628488247578775e-02
3.351126743471468661e-01 6.648873256528531339e-01
3.461313008993501666e-02 9.653868699100649486e-01
9.996781890273749305e-01 3.218109726249762832e-04
2.718736015425322061e-01 7.281263984574678494e-01
6.665126105082102258e-03 9.933348738949179246e-01
6.665126105082102258e-03 9.933348738949179246e-01
9.924575093328469322e-01 7.542490667152985419e-03
7.194741263018020194e-02 9.280525873698197703e-01
3.461313008993501666e-02 9.653868699100649486e-01
4.344966107860280258e-01 5.655033892139720297e-01
3.604645782554101018e-03 9.963953542174458500e-01
3.604645782554101018e-03 9.963953542174458500e-01
7.002134913595956522e-01 2.997865086404043478e-01
3.604645782554101018e-03 9.963953542174458500e-01
5.316340489961711713e-01 4.683659510038288842e-01
9.224737151175242955e-01 7.752628488247578775e-02
9.840068512202561068e-01 1.599314877974391744e-02
7.002134913595956522e-01 2.997865086404043478e-01
4.179933389292771195e-02 9.582006661070723297e-01
8.331994146399159806e-01 1.668005853600840749e-01
9.996781890273749305e-01 3.218109726249762832e-04
4.344966107860280258e-01 5.655033892139720297e-01
5.316340489961711713e-01 4.683659510038288842e-01
6.665126105082102258e-03 9.933348738949179246e-01
1.907243973832342121e-01 8.092756026167657879e-01
3.130149148489355616e-04 9.996869850851510808e-01
3.604645782554101018e-03 9.963953542174458500e-01
9.924575093328469322e-01 7.542490667152985419e-03
3.130149148489355616e-04 9.996869850851510808e-01
6.665126105082102258e-03 9.933348738949179246e-01
9.224737151175242955e-01 7.752628488247578775e-02
6.665126105082102258e-03 9.933348738949179246e-01
7.002134913595956522e-01 2.997865086404043478e-01
3.130149148489355616e-04 9.996869850851510808e-01
3.130149148489355616e-04 9.996869850851510808e-01
1.907243973832342121e-01 8.092756026167657879e-01
9.529176186300855056e-01 4.708238136991448053e-02
4.179933389292771195e-02 9.582006661070723297e-01
3.130149148489355616e-04 9.996869850851510808e-01
4.179933389292771195e-02 9.582006661070723297e-01
