3.919052261317070815e+02 2.792609032256086152e+02 1.462689556830616766e+02 8.737319492589489300e+01 6.943371412191657877e-01
6.605146090328085640e-01 1.285483751513252315e+01 2.875697024286431613e+01 3.037587914817914836e+01 4.184918137729935950e+01
