7.096052480945753693e-01 6.062138016285673814e+01 8.464258725049697318e+01 1.334690690158239477e+02 1.908426406066926404e+02
1.977470614185723434e+02 1.644486198371428713e+02 1.183540794161696823e+02 6.860759765084247874e+01 5.573593933078024865e-01
